Daily N pools and fluxes at site W-2 in year 1,,,,,,,,,,,,,,,,,,,3.151352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N uptake,,N pools (kg N/ha),,,,,,,,,,,,,,,,N gas fluxes (kg N/ha/day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day,Crop,Urea,NH4+,NO3-,exchengeable-NH4,NH4+,NO3-,exchengeable-NH4,NH4+,NO3-,exchengeable-NH4,NH4+,NO3-,exchengeable-NH4,NH4+,NO3-,exchengeable-NH4,NH3,N2O-flux,NO-flux,N2-flux,NH3-flux,NO3-leach,Urea-leach,DON-leach,ION-runoff,Gross N mineralization,N assimilation,Ice_DOC,Ice_N,Ice_N2O,Ice_N2,nitrification,nitrification,nitrification,nitrification,nitrification,denitrification,denitrification,denitrification,denitrification,denitrification,N_fixation,Litter_N,SON0-10cm, SON10-20cm,SON20-30cm,SON30-40cm,SON40-50cm,SON0-10cm, SON10-20cm,SON20-30cm,SON30-40cm,SON40-50cm
,kgN/ha/day,,0-10cm,0-10cm,0-10cm,10-20cm,10-20cm,10-20cm,20-30cm,20-30cm,20-30cm,30-40cm,30-40cm,30-40cm,40-50cm,40-50cm,40-50cm,0-50cm,,,,,,,,,,,,,,,0-10cm,10-20cm,20-30cm,30-40cm,40-50cm,0-10cm,10-20cm,20-30cm,30-40cm,40-50cm,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0,0,0.21,2.95,4.25,1.68,0.01,0.95,2.09,0.02,0.03,1.48,0.02,0,1.04,0.02,0,0,0.000052,0.000042,0.000503,0.03,0,0,0,0,0.12,0.02,0,0,0,0,0.004793,0.000927,0,0,0,0,0,0,0,0,0,0,1917.11,1607.47,1218.07,923.08,1229.75,0.002,0.0017,0.0013,0.001,0.0006
141,0,0,0.21,2.95,4.24,1.7,0.01,0.95,2.11,0.02,0.03,1.49,0.02,0,1.05,0.02,0,0,0.000016,0.000035,0.000484,0.03,0,0,0,0,0.12,0.02,0,0,0,0,0.004476,0.000896,0,0,0,0,0,0,0,0,0,0,1917.08,1607.45,1218.05,923.06,1229.73,0.002,0.0017,0.0013,0.001,0.0006
142,0,0,0.21,2.95,4.23,1.72,0.01,0.95,2.13,0.02,0.03,1.51,0.02,0,1.06,0.02,0,0,0.000008,0.00003,0.000485,0.03,0,0,0,0,0.11,0.02,0,0,0,0,0.004201,0.000868,0,0,0,0,0,0,0,0,0,0,1917.05,1607.43,1218.03,923.05,1229.71,0.002,0.0017,0.0013,0.001,0.0006
143,0,0,0.21,2.95,4.22,1.74,0.01,0.95,2.16,0.02,0.03,1.52,0.02,0,1.07,0.02,0,0,0.000006,0.000025,0.000489,0.03,0,0,0,0,0.11,0.02,0,0,0,0,0.00396,0.000844,0,0,0,0,0,0,0,0,0,0,1917.02,1607.41,1218.01,923.03,1229.7,0.002,0.0017,0.0013,0.001,0.0006
144,0,0,0.21,2.96,4.22,1.76,0.01,0.95,2.18,0.02,0.03,1.54,0.02,0,1.08,0.02,0,0,0.000006,0.000023,0.000497,0.03,0,0,0,0,0.11,0.02,0,0,0,0,0.003744,0.000822,0,0,0,0,0,0,0,0,0,0,1916.99,1607.4,1217.99,923.02,1229.68,0.002,0.0017,0.0013,0.001,0.0006
145,0,0,0.21,2.96,4.21,1.78,0.01,0.95,2.2,0.02,0.03,1.55,0.02,0,1.09,0.02,0,0,0.000005,0.000019,0.000494,0.03,0,0,0,0,0.11,0.02,0,0,0,0,0.003554,0.000804,0,0,0,0,0,0,0,0,0,0,1916.97,1607.38,1217.98,923,1229.66,0.002,0.0017,0.0013,0.001,0.0006
146,0,0,0.21,2.98,4.24,1.82,0.01,0.95,2.22,0.02,0.03,1.57,0.02,0,1.1,0.02,0,0,0.000059,0.000011,0.00149,0.05,0.0118,0,0,0,0.14,0.03,0,0,0,0,0.001993,0.000339,0,0,0,0,0,0,0,0,0,0,1916.93,1607.35,1217.96,922.99,1229.64,0.002,0.0017,0.0013,0.001,0.0006
147,0,0,0.22,3,4.27,1.85,0.01,0.95,2.24,0.02,0.03,1.58,0.02,0,1.11,0.02,0,0,0.000059,0.000011,0.001378,0.05,0.0106,0,0,0,0.14,0.03,0,0,0,0,0.001602,0.000276,0,0,0,0,0,0,0,0,0,0,1916.89,1607.32,1217.94,922.97,1229.62,0.002,0.0017,0.0013,0.001,0.0006
148,0,0,0.22,3.01,4.28,1.88,0.01,0.95,2.27,0.02,0.03,1.6,0.02,0,1.12,0.02,0,0,0.000022,0.000013,0.000581,0.03,0,0,0,0,0.14,0.03,0,0,0,0,0.005779,0.001407,0,0,0,0,0,0,0,0,0,0,1916.85,1607.3,1217.92,922.96,1229.61,0.002,0.0017,0.0013,0.001,0.0006
149,0,0,0.22,3.01,4.28,1.91,0.02,0.95,2.29,0.02,0.03,1.61,0.02,0,1.13,0.02,0,0,0.00001,0.000015,0.000524,0.03,0,0,0,0,0.13,0.03,0,0,0,0,0.005219,0.001311,0,0,0,0,0,0,0,0,0,0,1916.81,1607.27,1217.9,922.94,1229.59,0.002,0.0017,0.0013,0.001,0.0006
150,0,0,0.22,3.04,4.33,1.94,0.01,0.95,2.31,0.02,0.03,1.63,0.02,0,1.14,0.02,0,0,0.000162,0.000013,0.002531,0.05,0.0167,0,0,0,0.14,0.03,0,0,0,0,0.002654,0.000454,0,0,0,0,0,0,0,0,0,0,1916.77,1607.24,1217.88,922.93,1229.57,0.002,0.0017,0.0013,0.001,0.0006
151,0,0,0.23,3.1,4.45,1.98,0.01,0.95,2.33,0.01,0.03,1.64,0.02,0,1.15,0.02,0,0,0.012347,0.000043,0.002762,0.09,0.0448,0,0,0,0.14,0.03,0,0,0,0,0.007044,0.000695,0,0,0,0.01,0.01,0,0,0,0,0,1916.73,1607.22,1217.86,922.92,1229.55,0.002,0.0017,0.0013,0.001,0.0006
152,0,0,0.23,3.09,4.46,2.01,0.01,0.95,2.35,0.01,0.03,1.66,0.02,0,1.16,0.02,0,0,0.005827,0.000053,0.001384,0.04,0.0013,0,0,0,0.14,0.03,0,0,0,0,0.000195,0.000048,0,0,0,0,0,0,0,0,0,0,1916.69,1607.19,1217.84,922.9,1229.53,0.002,0.0017,0.0013,0.001,0.0006
153,0,0,0.23,3.1,4.46,2.04,0.01,0.95,2.38,0.01,0.03,1.67,0.02,0,1.17,0.02,0,0,0.001442,0.000047,0.000789,0.03,0,0,0,0,0.14,0.03,0,0,0,0,0.005989,0.001559,0,0,0,0,0,0,0,0,0,0,1916.65,1607.16,1217.82,922.89,1229.51,0.002,0.0017,0.0013,0.001,0.0006
154,0,0,0.23,3.11,4.49,2.07,0.01,0.95,2.4,0.01,0.03,1.69,0.02,0,1.18,0.02,0,0,0.000114,0.000035,0.001342,0.04,0.0099,0,0,0,0.14,0.03,0,0,0,0,0.001516,0.000324,0,0,0,0,0,0,0,0,0,0,1916.6,1607.13,1217.8,922.87,1229.5,0.002,0.0017,0.0013,0.001,0.0006
155,0,0,0.23,3.11,4.49,2.1,0.01,0.95,2.42,0.01,0.03,1.7,0.02,0,1.19,0.02,0,0,0.000033,0.00003,0.000567,0.03,0,0,0,0,0.14,0.03,0,0,0,0,0.00595,0.001628,0,0,0,0,0,0,0,0,0,0,1916.56,1607.11,1217.78,922.86,1229.48,0.002,0.0017,0.0013,0.001,0.0006
156,0,0,0.23,3.11,4.49,2.13,0.01,0.95,2.44,0.01,0.03,1.72,0.02,0,1.2,0.02,0,0,0.000013,0.00003,0.00056,0.03,0,0,0,0,0.14,0.03,0,0,0,0,0.005349,0.001505,0,0,0,0,0,0,0,0,0,0,1916.52,1607.08,1217.76,922.84,1229.46,0.002,0.0017,0.0013,0.001,0.0006
157,0,0,0.23,3.12,4.49,2.16,0.01,0.95,2.47,0.01,0.03,1.73,0.02,0,1.21,0.02,0,0,0.000008,0.000025,0.000549,0.03,0,0,0,0,0.13,0.03,0,0,0,0,0.004888,0.001412,0,0,0,0,0,0,0,0,0,0,1916.49,1607.06,1217.74,922.83,1229.44,0.002,0.0017,0.0013,0.001,0.0006
158,0,0,0.23,3.12,4.49,2.18,0.02,0.95,2.49,0.01,0.03,1.75,0.02,0,1.22,0.02,0,0,0.000007,0.000022,0.000543,0.03,0,0,0,0,0.12,0.02,0,0,0,0,0.00453,0.001342,0,0,0,0,0,0,0,0,0,0,1916.46,1607.04,1217.72,922.81,1229.42,0.002,0.0017,0.0013,0.001,0.0006
159,0,0,0.23,3.12,4.49,2.21,0.02,0.95,2.51,0.01,0.03,1.76,0.02,0,1.23,0.02,0,0,0.000007,0.000021,0.000544,0.03,0,0,0,0,0.12,0.02,0,0,0,0,0.004231,0.001285,0,0,0,0,0,0,0,0,0,0,1916.43,1607.02,1217.7,922.8,1229.4,0.002,0.0017,0.0013,0.001,0.0006
160,0,0,0.23,3.12,4.49,2.23,0.02,0.95,2.53,0.01,0.03,1.78,0.02,0,1.24,0.02,0,0,0.000006,0.000019,0.000545,0.03,0,0,0,0,0.12,0.02,0,0,0,0,0.003974,0.001235,0,0,0,0,0,0,0,0,0,0,1916.4,1607,1217.69,922.79,1229.39,0.002,0.0017,0.0013,0.001,0.0006
161,0,0,0.23,3.13,4.48,2.25,0.02,0.95,2.55,0.01,0.03,1.79,0.02,0,1.25,0.01,0,0,0.000006,0.000017,0.000543,0.03,0,0,0,0,0.11,0.02,0,0,0,0,0.003752,0.001193,0,0,0,0,0,0,0,0,0,0,1916.37,1606.98,1217.67,922.77,1229.37,0.002,0.0017,0.0013,0.001,0.0006
162,0,0,0.23,3.13,4.48,2.27,0.02,0.95,2.58,0.01,0.03,1.81,0.02,0,1.26,0.01,0,0,0.000006,0.000016,0.000547,0.03,0,0,0,0,0.11,0.02,0,0,0,0,0.003556,0.001155,0,0,0,0,0,0,0,0,0,0,1916.34,1606.96,1217.65,922.76,1229.35,0.002,0.0017,0.0013,0.001,0.0006
163,0,0,0.23,3.13,4.47,2.29,0.02,0.95,2.6,0.01,0.03,1.82,0.02,0,1.27,0.01,0,0,0.000006,0.000015,0.000546,0.03,0,0,0,0,0.11,0.02,0,0,0,0,0.003381,0.001122,0,0,0,0,0,0,0,0,0,0,1916.32,1606.94,1217.63,922.74,1229.33,0.002,0.0017,0.0013,0.001,0.0006
164,0,0,0.26,3.13,4.79,2.32,0,0.95,2.62,0,0.03,1.84,0,0,1.28,0.01,0,0,0.03379,0.000077,0.01038,0.18,0.0824,0,0,0,0.14,0.03,0,0,0,0,0.001982,0.000262,0,0,0,0.05,0.02,0.01,0.01,0.01,0,0,1916.28,1606.92,1217.61,922.73,1229.31,0.002,0.0017,0.0013,0.001,0.0006
165,0,0,0.28,3.14,5.09,2.36,0,0.95,2.64,0,0.03,1.85,0,0,1.29,0,0,0,0.044176,0.000102,0.018985,0.18,0.0841,0,0,0,0.14,0.03,0,0,0,0,0.00207,0.000237,0,0,0,0.05,0,0,0,0.01,0,0,1916.24,1606.89,1217.59,922.71,1229.29,0.002,0.0017,0.0013,0.001,0.0006
166,0,0,0.3,3.17,5.37,2.39,0,0.95,2.66,0,0.03,1.87,0,0,1.3,0,0,0,0.041362,0.000104,0.01105,0.18,0.0844,0,0,0,0.14,0.03,0,0,0,0,0.002148,0.000242,0,0,0,0.05,0,0,0,0,0,0,1916.2,1606.86,1217.57,922.7,1229.27,0.002,0.0017,0.0013,0.001,0.0006
167,0,0,0.32,3.22,5.64,2.42,0,0.95,2.69,0,0.03,1.88,0,0,1.31,0,0,0,0.038,0.0001,0.004618,0.18,0.0855,0,0,0,0.14,0.03,0,0,0,0,0.002213,0.000246,0,0,0,0.04,0,0,0,0,0,0,1916.15,1606.83,1217.55,922.68,1229.26,0.002,0.0017,0.0013,0.001,0.0006
168,0,0,0.34,3.29,5.89,2.46,0,0.95,2.71,0,0.03,1.9,0,0,1.33,0,0,0,0.033062,0.000095,0.002571,0.18,0.0871,0,0,0,0.14,0.03,0,0,0,0,0.002266,0.000251,0,0,0,0.03,0,0,0,0,0,0,1916.11,1606.8,1217.53,922.67,1229.24,0.002,0.0017,0.0013,0.001,0.0006
169,0,0,0.36,3.38,6.13,2.49,0,0.95,2.73,0,0.03,1.91,0,0,1.34,0,0,0,0.030794,0.000101,0.002224,0.18,0.0893,0,0,0,0.14,0.03,0,0,0,0,0.002311,0.000256,0,0,0,0.03,0,0,0,0,0,0,1916.07,1606.78,1217.51,922.66,1229.22,0.002,0.0017,0.0013,0.001,0.0006
170,0,0,0.38,3.49,6.35,2.52,0,0.95,2.75,0,0.03,1.93,0,0,1.35,0,0,0,0.027887,0.000099,0.00211,0.18,0.092,0,0,0,0.14,0.03,0,0,0,0,0.002356,0.00026,0,0,0,0.03,0,0,0,0,0,0,1916.03,1606.75,1217.49,922.64,1229.2,0.002,0.0017,0.0013,0.001,0.0006
171,0,0,0.39,3.6,6.56,2.56,0,0.95,2.77,0,0.03,1.94,0,0,1.36,0,0,0,0.026477,0.000104,0.002133,0.18,0.0949,0,0,0,0.14,0.03,0,0,0,0,0.002408,0.000265,0,0,0,0.03,0,0,0,0,0,0,1915.99,1606.72,1217.47,922.63,1229.18,0.002,0.0017,0.0013,0.001,0.0006
172,0,0,0.41,3.72,6.76,2.59,0,0.95,2.8,0,0.03,1.96,0,0,1.37,0,0,0,0.025347,0.000106,0.002156,0.18,0.0981,0,0,0,0.14,0.03,0,0,0,0,0.002467,0.000269,0,0,0,0.03,0,0,0,0,0,0,1915.95,1606.69,1217.45,922.61,1229.16,0.002,0.0017,0.0013,0.001,0.0006
173,0,0,0.42,3.84,6.96,2.62,0,0.95,2.82,0,0.03,1.97,0,0,1.38,0,0,0,0.024354,0.000106,0.002172,0.18,0.1013,0,0,0,0.14,0.03,0,0,0,0,0.002532,0.000274,0,0,0,0.03,0,0,0,0,0,0,1915.9,1606.66,1217.43,922.6,1229.15,0.002,0.0017,0.0013,0.001,0.0006
174,0,0,0.44,3.96,7.15,2.66,0,0.95,2.84,0,0.03,1.99,0,0,1.39,0,0,0,0.02404,0.000108,0.002212,0.18,0.1045,0,0,0,0.14,0.03,0,0,0,0,0.002599,0.000279,0,0,0,0.03,0,0,0,0,0,0,1915.86,1606.63,1217.41,922.58,1229.13,0.002,0.0017,0.0013,0.001,0.0006
175,0,0,0.45,4.08,7.34,2.69,0,0.95,2.86,0,0.03,2,0,0,1.4,0,0,0,0.024494,0.000113,0.00228,0.19,0.1076,0,0,0,0.14,0.03,0,0,0,0,0.002667,0.000283,0,0,0,0.03,0,0,0,0,0,0,1915.82,1606.61,1217.39,922.57,1229.11,0.002,0.0017,0.0013,0.001,0.0006
176,0,0,0.47,4.19,7.52,2.72,0,0.95,2.89,0,0.03,2.02,0,0,1.41,0,0,0,0.024675,0.000116,0.002323,0.19,0.1106,0,0,0,0.14,0.03,0,0,0,0,0.002736,0.000288,0,0,0,0.03,0,0,0,0,0,0,1915.78,1606.58,1217.37,922.55,1229.09,0.002,0.0017,0.0013,0.001,0.0006
177,0,0,0.48,4.3,7.71,2.76,0,0.95,2.91,0,0.03,2.03,0,0,1.42,0,0,0,0.024275,0.000115,0.002339,0.19,0.1137,0,0,0,0.14,0.03,0,0,0,0,0.002803,0.000293,0,0,0,0.03,0,0,0,0,0,0,1915.74,1606.55,1217.35,922.54,1229.07,0.002,0.0017,0.0013,0.001,0.0006
178,0,0,0.49,4.41,7.89,2.79,0,0.95,2.93,0,0.03,2.05,0,0,1.43,0,0,0,0.02491,0.000122,0.002422,0.2,0.1165,0,0,0,0.14,0.03,0,0,0,0,0.002868,0.000297,0,0,0,0.03,0,0,0,0,0,0,1915.7,1606.52,1217.33,922.53,1229.05,0.002,0.0017,0.0013,0.001,0.0006
179,0,0,0.51,4.51,8.06,2.82,0,0.95,2.95,0,0.03,2.06,0,0,1.44,0,0,0,0.024805,0.000122,0.002456,0.2,0.1194,0,0,0,0.14,0.03,0,0,0,0,0.002933,0.000302,0,0,0,0.03,0,0,0,0,0,0,1915.66,1606.49,1217.31,922.51,1229.04,0.002,0.0017,0.0013,0.001,0.0006
180,0,0,0.52,4.62,8.23,2.86,0,0.95,2.97,0,0.03,2.08,0,0,1.45,0,0,0,0.024503,0.000122,0.002498,0.2,0.1222,0,0,0,0.14,0.03,0,0,0,0,0.002996,0.000307,0,0,0,0.03,0,0,0,0,0,0,1915.61,1606.47,1217.29,922.5,1229.02,0.002,0.0017,0.0013,0.001,0.0006
181,0,0,0.53,4.72,8.4,2.89,0,0.95,3,0,0.03,2.09,0,0,1.46,0,0,0,0.024805,0.000127,0.00258,0.21,0.1249,0,0,0,0.14,0.03,0,0,0,0,0.003057,0.000311,0,0,0,0.03,0,0,0,0,0,0,1915.57,1606.44,1217.27,922.48,1229,0.002,0.0017,0.0013,0.001,0.0006
182,0,0,0.56,4.82,8.56,2.93,0,0.95,3.02,0,0.03,2.11,0,0,1.47,0,0,0,0.024254,0.000125,0.002614,0.21,0.1275,0,0,0,0.14,0.03,0,0,0,0,0.003118,0.000316,0,0,0,0.03,0,0,0,0,0,0,1915.53,1606.41,1217.25,922.47,1228.98,0.002,0.0017,0.0013,0.001,0.0006
183,0,0,0.58,4.91,8.71,2.96,0,0.95,3.04,0,0.03,2.12,0,0,1.48,0,0,0,0.02433,0.000129,0.002713,0.21,0.1301,0,0,0,0.14,0.03,0,0,0,0,0.003182,0.000321,0,0,0,0.03,0,0,0,0,0,0,1915.49,1606.38,1217.23,922.45,1228.96,0.002,0.0017,0.0013,0.001,0.0006
184,0,0,0.6,5.01,8.87,2.99,0,0.95,3.06,0,0.03,2.14,0,0,1.49,0,0,0,0.023146,0.000123,0.002731,0.22,0.1328,0,0,0,0.14,0.03,0,0,0,0,0.003246,0.000325,0,0,0,0.03,0,0,0,0,0,0,1915.45,1606.35,1217.21,922.44,1228.94,0.002,0.0017,0.0013,0.001,0.0006
185,0,0,0.62,5.1,9.01,3.03,0,0.95,3.08,0,0.03,2.15,0,0,1.5,0,0,0,0.022525,0.000124,0.002845,0.22,0.1353,0,0,0,0.14,0.03,0,0,0,0,0.003307,0.00033,0,0,0,0.03,0,0,0,0,0,0,1915.41,1606.32,1217.19,922.42,1228.92,0.002,0.0017,0.0013,0.001,0.0006
186,0,0,0.64,5.2,9.16,3.06,0,0.95,3.11,0,0.03,2.17,0,0,1.51,0,0,0,0.022486,0.000127,0.002973,0.22,0.1378,0,0,0,0.14,0.03,0,0,0,0,0.003367,0.000335,0,0,0,0.03,0,0,0,0,0,0,1915.36,1606.3,1217.17,922.41,1228.91,0.002,0.0017,0.0013,0.001,0.0006
187,0,0,0.66,5.29,9.3,3.09,0,0.95,3.13,0,0.03,2.18,0,0,1.52,0,0,0,0.022768,0.000132,0.003113,0.22,0.1403,0,0,0,0.14,0.03,0,0,0,0,0.003426,0.000339,0,0,0,0.03,0,0,0,0,0,0,1915.32,1606.27,1217.15,922.4,1228.89,0.002,0.0017,0.0013,0.001,0.0006
188,0,0,0.68,5.38,9.44,3.13,0,0.95,3.15,0,0.03,2.2,0,0,1.53,0,0,0,0.023757,0.000141,0.003288,0.23,0.1426,0,0,0,0.14,0.03,0,0,0,0,0.003483,0.000344,0,0,0,0.03,0,0,0,0,0,0,1915.28,1606.24,1217.13,922.38,1228.87,0.002,0.0017,0.0013,0.001,0.0006
189,0,0,0.7,5.46,9.57,3.16,0,0.95,3.17,0,0.03,2.21,0,0,1.54,0,0,0,0.024361,0.000146,0.003428,0.23,0.1449,0,0,0,0.14,0.03,0,0,0,0,0.003539,0.000348,0,0,0,0.03,0,0,0,0,0,0,1915.24,1606.21,1217.11,922.37,1228.85,0.002,0.0017,0.0013,0.001,0.0006
190,0,0,0.71,5.49,9.51,3.19,0,0.95,3.2,0,0.03,2.23,0,0,1.55,0,0,0,0.007045,0.000142,0.011244,0.14,0.0271,0,0,0,0.14,0.03,0,0,0,0,0.006439,0.000745,0,0,0,0,0,0,0,0,0,0,1915.2,1606.18,1217.09,922.35,1228.83,0.002,0.0017,0.0013,0.001,0.0006
191,0,0,0.71,5.51,9.42,3.22,0,0.95,3.22,0,0.03,2.24,0,0,1.56,0,0,0,0.001814,0.000126,0.001928,0.12,0,0,0,0,0.14,0.03,0,0,0,0,0.021269,0.002928,0,0,0,0,0,0,0,0,0,0,1915.15,1606.16,1217.07,922.34,1228.81,0.002,0.0017,0.0013,0.001,0.0006
192,0,0,0.71,5.52,9.32,3.25,0.01,0.95,3.24,0,0.03,2.26,0,0,1.57,0,0,0,0.000428,0.000116,0.000518,0.12,0,0,0,0,0.14,0.02,0,0,0,0,0.019013,0.002684,0,0,0,0,0,0,0,0,0,0,1915.12,1606.13,1217.05,922.32,1228.8,0.002,0.0017,0.0013,0.001,0.0006
193,0,0,0.73,5.56,9.49,3.29,0,0.95,3.26,0,0.03,2.27,0,0,1.58,0,0,0,0.01508,0.000117,0.004979,0.23,0.1459,0,0,0,0.14,0.03,0,0,0,0,0.003598,0.000387,0,0,0,0.04,0.01,0,0,0,0,0,1915.07,1606.1,1217.03,922.31,1228.78,0.002,0.0017,0.0013,0.001,0.0006
194,0,0,0.75,5.62,9.64,3.32,0,0.95,3.28,0,0.03,2.29,0,0,1.59,0,0,0,0.025836,0.000162,0.005363,0.23,0.1494,0,0,0,0.14,0.03,0,0,0,0,0.00361,0.00037,0,0,0,0.04,0,0,0,0,0,0,1915.03,1606.07,1217.01,922.29,1228.76,0.002,0.0017,0.0013,0.001,0.0006
195,0,0,0.77,5.69,9.78,3.35,0,0.95,3.31,0,0.03,2.3,0,0,1.6,0,0,0,0.025669,0.000152,0.004331,0.23,0.1512,0,0,0,0.14,0.03,0,0,0,0,0.003642,0.000375,0,0,0,0.03,0,0,0,0,0,0,1914.99,1606.05,1216.99,922.28,1228.74,0.002,0.0017,0.0013,0.001,0.0006
196,0,0,0.79,5.76,9.91,3.39,0,0.95,3.33,0,0.03,2.32,0,0,1.61,0,0,0,0.024509,0.00015,0.004127,0.23,0.1531,0,0,0,0.14,0.03,0,0,0,0,0.003687,0.000379,0,0,0,0.03,0,0,0,0,0,0,1914.95,1606.02,1216.97,922.27,1228.72,0.002,0.0017,0.0013,0.001,0.0006
197,0,0,0.8,5.82,9.95,3.42,0,0.95,3.35,0,0.03,2.33,0,0,1.62,0,0,0,0.018648,0.00014,0.003709,0.19,0.1059,0,0,0,0.14,0.03,0,0,0,0,0.01459,0.001338,0,0,0,0.01,0,0,0,0,0,0,1914.91,1605.99,1216.95,922.25,1228.7,0.002,0.0017,0.0013,0.001,0.0006
198,0,0,0.8,5.84,9.84,3.45,0,0.95,3.37,0,0.03,2.35,0,0,1.63,0,0,0,0.007008,0.000148,0.001556,0.12,0,0,0,0,0.14,0.03,0,0,0,0,0.023938,0.003356,0,0,0,0,0,0,0,0,0,0,1914.86,1605.96,1216.93,922.24,1228.68,0.002,0.0017,0.0013,0.001,0.0006
199,0,0,0.82,5.89,9.99,3.48,0,0.95,3.39,0,0.03,2.36,0,0,1.64,0,0,0,0.014688,0.000131,0.004609,0.24,0.1552,0,0,0,0.14,0.03,0,0,0,0,0.003765,0.000397,0,0,0,0.04,0,0,0,0,0,0,1914.82,1605.93,1216.91,922.22,1228.67,0.002,0.0017,0.0013,0.001,0.0006
200,0,0,0.84,5.95,10.13,3.51,0,0.95,3.42,0,0.03,2.38,0,0,1.65,0,0,0,0.024186,0.00016,0.004171,0.24,0.1584,0,0,0,0.14,0.03,0,0,0,0,0.003792,0.000397,0,0,0,0.04,0,0,0,0,0,0,1914.78,1605.9,1216.89,922.21,1228.65,0.002,0.0017,0.0013,0.001,0.0006
201,0,0,0.86,6.01,10.26,3.55,0,0.95,3.44,0,0.03,2.39,0,0,1.66,0,0,0,0.026054,0.000163,0.003812,0.24,0.16,0,0,0,0.14,0.03,0,0,0,0,0.003831,0.000402,0,0,0,0.03,0,0,0,0,0,0,1914.74,1605.88,1216.87,922.19,1228.63,0.002,0.0017,0.0013,0.001,0.0006
202,0,0,0.88,6.08,10.39,3.58,0,0.95,3.46,0,0.03,2.41,0,0,1.67,0,0,0,0.025369,0.000157,0.003659,0.24,0.1618,0,0,0,0.14,0.03,0,0,0,0,0.003877,0.000406,0,0,0,0.03,0,0,0,0,0,0,1914.7,1605.85,1216.85,922.18,1228.61,0.002,0.0017,0.0013,0.001,0.0006
203,0,0,0.9,6.15,10.51,3.62,0,0.95,3.48,0,0.03,2.42,0,0,1.68,0,0,0,0.024967,0.000158,0.003549,0.24,0.1636,0,0,0,0.14,0.02,0,0,0,0,0.003926,0.000411,0,0,0,0.03,0,0,0,0,0,0,1914.65,1605.82,1216.83,922.16,1228.59,0.002,0.0017,0.0013,0.001,0.0006
204,0,0,0.92,6.22,10.63,3.65,0,0.95,3.51,0,0.03,2.44,0,0,1.69,0,0,0,0.025719,0.000167,0.003543,0.24,0.1654,0,0,0,0.14,0.02,0,0,0,0,0.003974,0.000415,0,0,0,0.03,0,0,0,0,0,0,1914.61,1605.79,1216.81,922.15,1228.57,0.002,0.0017,0.0013,0.001,0.0006
205,0,0,0.94,6.28,10.75,3.68,0,0.95,3.53,0,0.03,2.45,0,0,1.7,0,0,0,0.025639,0.000165,0.003449,0.24,0.1671,0,0,0,0.14,0.02,0,0,0,0,0.004022,0.00042,0,0,0,0.03,0,0,0,0,0,0,1914.57,1605.76,1216.79,922.13,1228.56,0.002,0.0017,0.0013,0.001,0.0006
206,0,0,0.96,6.35,10.86,3.72,0,0.95,3.55,0,0.03,2.47,0,0,1.71,0,0,0,0.025612,0.000166,0.003347,0.25,0.1689,0,0,0,0.14,0.02,0,0,0,0,0.00407,0.000425,0,0,0,0.03,0,0,0,0,0,0,1914.53,1605.74,1216.77,922.12,1228.54,0.002,0.0017,0.0013,0.001,0.0006
207,1.61,0,0.75,4.87,11.14,3.51,0,0.95,3.56,0,0.03,2.48,0,0,1.72,0,0,0,0.012715,0.000167,0.005107,0.11,0.0118,0,0,0,0.14,0.02,0,0,0,0,0.00311,0.000504,0,0,0,0,0,0,0,0,0,0,1914.49,1605.71,1216.75,922.11,1228.52,0.002,0.0017,0.0013,0.001,0.0006
208,1.57,0,0.75,3.5,11.2,3.33,0,0.95,3.58,0,0.03,2.5,0,0,1.73,0,0,0,0.003823,0.000119,0.001275,0.1,0.0216,0,0,0,0.14,0.02,0,0,0,0,0.006707,0.000995,0,0,0,0,0,0,0,0,0,0,1914.44,1605.68,1216.73,922.09,1228.5,0.002,0.0017,0.0013,0.001,0.0006
209,1.59,0,0.75,2.21,11.18,3.15,0,0.95,3.6,0,0.03,2.51,0,0,1.74,0,0,0,0.00049,0.00009,0.001932,0.07,0.0106,0,0,0,0.14,0.02,0,0,0,0,0.004109,0.000723,0,0,0,0,0,0,0,0,0,0,1914.4,1605.65,1216.71,922.08,1228.48,0.002,0.0017,0.0013,0.001,0.0006
210,1.61,0,0.75,1.23,11.15,2.96,0,0.95,3.61,0,0.03,2.52,0,0,1.75,0,0,0,0.010922,0.000029,0.002097,0.09,0.0262,0,0,0,0.14,0.02,0,0,0,0,0.004536,0.000651,0,0,0,0.02,0,0,0,0,0,0,1914.36,1605.62,1216.69,922.06,1228.46,0.002,0.0017,0.0013,0.001,0.0006
211,1.68,0,0.72,0.22,10.87,2.78,0,0.95,3.63,0,0.03,2.54,0,0,1.76,0,0,0,0.007125,0.000003,0.002427,0.02,0.0013,0,0,0,0.14,0.02,0,0,0,0,0.00155,0.000683,0,0,0,0,0,0,0,0,0,0,1914.32,1605.59,1216.67,922.05,1228.45,0.002,0.0017,0.0013,0.001,0.0006
